"country","mim15-19kc","mim20-24kc","mim25-29kc","mim30-34kc","mim35-39kc","mim40-44kc","mim45-49kc","mom15-19kc","mom20-24kc","mom25-29kc","mom30-34kc","mom35-39kc","mom40-44kc","mom45-49kc","mum15-19kc","mum20-24kc","mum25-29kc","mum30-34kc","mum35-39kc","mum40-44kc","mum45-49kc"
"Belarus",3.08418303741884,3.81792919406934,6.06951728189818,9.95356933958934,16.0337980251422,22.967127398618,28.7701864893408,3.18854883246591,4.3596597178155,7.5459933211446,13.2509703603046,22.630309085588,35.5429245655195,51.7219604471054,3.18854883246591,4.34433648128148,7.26166078869077,12.1847246740591,19.6383389376441,27.9954241033905,34.896039924489
"Belgium",3.15946173470589,3.51777438847383,4.39211488853268,6.0735731437438,8.17287636622155,10.3061817609497,13.033027263597,3.2358319953801,3.91425270116503,5.19767803430968,7.61056263842874,10.9830559880105,15.2383738800351,21.6252062533823,3.2358319953801,3.90595803343378,5.06557405161916,7.20197619768639,9.87840154838727,12.5442126295818,15.690617543594
"Belize",14.9683184636479,19.5505108295767,28.5881036256129,40.8349735255745,56.1820864214456,76.2171527823376,100.012717632496,15.305887648584,21.3576214399782,33.2249000810591,50.8097069727119,76.921708568924,117.035396556626,171.242017460964,15.305887648584,21.2891123572205,32.1287068434827,46.6367399202901,64.7897059707025,88.9057558369971,118.402680571117
"Benin",70.2083700756178,97.4427982945747,156.540650714154,227.27606369968,288.717363284524,337.243055057697,373.968689776287,75.9661452011001,127.504857507837,228.689517934488,348.104554977223,453.220188417438,537.043949720373,597.594922035366,75.9661452011001,126.661590290055,217.671400845378,320.667571509318,407.521948141299,473.783699660327,520.861591677499
"Bhutan",27.9891169030933,35.0772444156611,53.4733800780708,83.6894051203634,121.819084275718,166.446496650386,217.035292275329,28.7127677201767,39.0093921689816,64.9321017986436,108.539165236125,173.993589033555,265.55135666543,368.529350147035,28.7127677201767,38.8843776122165,62.6269352918706,100.858663793519,156.065169861954,229.83568449126,310.705043535106
"Bolivia",33.1842111288733,42.776653944881,64.9736935804705,96.6268215107719,137.989906566551,186.796593784542,238.647652613858,36.6208638462876,59.9412722108466,104.056188982986,163.87206057687,240.117279936636,328.858482065826,419.664282394394,36.6208638462876,59.4421248741285,98.3976496608684,149.448816912738,212.99265834006,285.229799794532,358.625142243229
"Bosnia & Herzegovina",6.43925698934411,7.31833036650556,9.69237272434448,13.3100827657073,17.4674043196391,23.6032914836419,30.6923946364788,6.53983962420724,7.79295250418034,10.8040528442009,15.7405050288867,22.3779072379364,32.2455429363828,45.151445114336,6.53983962420724,7.78169589463552,10.6328654732991,15.0444790403073,20.2021284522982,27.3289257361894,35.6787554212404
"Botswana",34.6475231221779,44.7811503334298,67.9344908565869,100.382703460104,128.463413844789,136.226154846293,127.092044166208,35.8987144141027,51.0339162356366,83.810092013907,133.350605703708,185.253584993377,215.665392355635,228.151326359275,35.8987144141027,50.8974946516423,81.9183209848834,126.951318499652,169.382796891274,185.098155882271,175.756686419139
"Brazil",15.287727712376,19.2427405721686,27.1863417225385,39.805562524844,55.926036859879,75.0113999095502,98.9419681428263,15.6746476610881,21.205647137964,31.8726705266156,49.2948356919813,73.6688358958316,105.376454178721,146.428555230636,15.6746476610881,21.1324882027026,30.9733887302818,46.4099192667122,66.0021134403311,88.7145583983456,116.730015751618
"Brunei Darussalam",8.53591783737046,9.52080018340013,11.995256119522,16.1912997930961,20.5869947130968,24.2144334133474,28.313024457068,8.79169296457436,10.6389702791024,14.1975975589168,20.3720568041541,28.2028625892625,37.9569540534214,52.6643768364848,8.79169296457436,10.6065197399441,13.7507338200236,18.9126862326345,24.3879023976693,29.0931863964106,34.5255754017675
"Bulgaria",7.66327208962374,9.3741797137509,12.1879211246894,16.4738744398441,21.6739355873586,26.7318644594746,29.9215604230806,7.87055872304278,10.4199985933454,14.4535721116676,20.6187596134671,29.294440398148,40.6447424713471,52.9721369201056,7.87055872304278,10.3822344827939,13.9810522290518,19.2051966932261,25.766614452885,32.6221558083695,37.3261263631067
"Burkina Faso",77.64130725168,123.742893640976,199.515039238928,279.894967367073,347.518084013893,399.567464748379,434.2588104795,77.64130725168,173.22414558553,320.75426228402,467.806329991314,579.191998557122,653.107180156053,691.890339093363,77.64130725168,172.029444501624,306.594273035417,436.835045145272,534.905011527662,600.062926184663,634.530051748732
"Burundi",48.106272613038,67.0281326338984,115.772456940716,187.613931484185,264.35341127148,331.092000086419,375.6046817905,50.6330364117149,81.9330061051081,162.578208995763,287.060358994362,417.219826062001,520.484418636604,583.99627151497,50.6330364117149,81.4588974892658,153.116372445877,257.842191109678,367.160663280605,456.667902190769,511.410689263482
"Cambodia",29.0718682731694,42.7048217369523,70.9989330161105,113.611713098222,168.160126559901,222.335009804586,272.794932286521,29.0718682731694,45.4263464853745,82.5514175162404,144.382115913773,232.773199010258,330.136629377217,421.746692462072,29.0718682731694,45.2637267335675,78.703010444113,131.244053937328,204.00827563387,278.753117584562,344.278765603136
"Cameroon",80.2041725368591,122.966578853787,194.264523555701,275.008508361073,335.852264268317,371.461251146708,385.616025121686,80.2041725368591,157.736956920169,274.109560037641,401.651797031239,499.863305250705,560.217381621747,590.572533016013,80.2041725368591,156.648052160658,261.444572085564,373.271371294066,454.727264779352,498.420994074422,513.22921385471
"Canada",4.64549740388987,4.98058594497937,5.9609664210296,7.6662032391124,9.77485143272901,11.5404790058386,12.8546854236286,4.71751453801465,5.31902855105964,6.6384304891336,8.91910943832307,12.2387044572816,16.3843850050254,21.5911863602627,4.71751453801465,5.30940566338059,6.51384699001411,8.5304564752036,11.0792822840692,13.3421389724194,15.1292155664306
"Cape Verde",20.3205817766886,26.5158225533356,37.0686938413537,49.9072820890736,70.1265149558933,100.393059216971,137.492751249278,20.9578141268945,29.8975791818844,44.8496052925892,63.6303998676838,93.5859477118228,141.169515739724,203.282406676833,20.9578141268945,29.7771919793443,43.3266382207387,59.2703115641526,83.7973814876953,121.360318618387,168.180609583085
"Central African Republic",98.8286966311859,137.245077477691,202.700406176042,263.695083570066,305.946078695812,323.225443236121,322.7200421546,106.847839011263,180.384473743712,297.734582611525,406.092407495143,479.458934223909,511.30105939287,516.189683232079,106.847839011263,179.11369527625,283.263538928924,373.593144116143,430.778805100652,449.582136632957,443.37905127863
"Chad",87.4273872611826,145.686798311898,237.373121233196,329.698744054578,396.02160107869,431.342379054771,443.800550832349,87.4273872611826,198.291503192503,357.123779623365,505.208538594778,597.976002725672,637.957453533839,648.666498512849,87.4273872611826,196.535538803337,337.162119239588,463.470039774786,542.324167943027,576.139347764206,582.813573863473
"Chile",7.33301982324368,8.5589869617359,10.6623749881031,13.528372921362,18.0768848585262,24.104387523969,31.5132235704066,7.50976279237734,9.47217150553444,12.6406731357005,17.1305026963207,24.7239421249332,36.0947757715807,51.4597617984612,7.50976279237734,9.43594657856929,12.2043335312116,15.844793747202,21.4638534584387,28.8326277386592,37.7081993225198
"China",10.9258839630787,13.4284613268884,20.3726912860942,31.8959714888953,47.4483890315525,65.420309643643,84.4168437180051,11.0352159991216,14.272751639557,23.072323364844,38.1653567998679,60.0400972800836,87.5861793558001,120.097730248273,11.0352159991216,14.262946493256,22.5654499747201,36.0895790877185,55.0568787648013,77.9173288263339,102.670663186668
"Colombia",14.2068382576088,18.8059683149836,25.8858854761254,34.8978837380484,45.0308088743054,56.4909966775315,69.095756206715,14.2068382576088,20.7543643452306,30.6544150835913,44.0183158435254,61.5801509994686,86.2432774463384,118.950097121624,14.2068382576088,20.6608889579765,29.3515890190164,40.1803803068023,52.4374970715486,66.4825710962579,82.2407546212895
"Comoros",62.6829185113546,88.0433245693006,132.425481754051,187.142860845993,246.548002953,295.101839674581,338.558179415741,62.6829185113546,105.475687317036,173.249909996687,256.213030881109,346.768030333971,425.930294102662,497.161653734828,62.6829185113546,105.006368694321,167.321762482711,240.604963738496,317.716838892103,380.198736276402,434.024442974318
"Congo",47.8299965502979,77.0708499505949,126.423853357769,176.335286325,210.836436556343,228.0509784168,234.538407789796,47.8299965502979,94.9448036648725,173.385106923653,259.761392739041,328.476846388398,374.977333279368,408.218863605756,47.8299965502979,94.3543340546125,165.437481536168,238.704825684336,290.004792300033,315.13141192081,324.053983371449
"Costa Rica",8.87876649661494,11.2060447655223,14.6971536106964,18.7603493736866,24.0601176995371,30.8573557305354,39.1529106131446,9.19172100689387,12.7419718007762,18.0343105223957,24.6519084142144,34.2558534649709,48.1911609919937,66.8189151131641,9.19172100689387,12.6864015039829,17.3488266935252,22.5916770022759,29.2650547806694,37.5606581715368,47.2704348793902
"Cote D'Ivoire",72.5518337490614,100.132834580117,151.949786225039,213.364018627308,272.592234658473,314.826736524157,336.92735611199,77.5719652812521,127.461021031731,216.240617923198,320.854150154684,419.119598485317,489.805261268129,529.739790748795,77.5719652812521,126.582347902397,205.4639661135,293.738716692211,373.82794439487,427.272327617421,451.701345443412
"Croatia",4.11084816538866,4.56273211321636,5.99125617949811,8.33398068170692,11.2902448834186,14.6516758803054,19.4622480564954,4.18283843886717,4.93812708895055,6.86797478433633,10.065535124395,14.6426331041018,20.8774663505478,30.7996389290838,4.18283843886717,4.92741293015961,6.69807313352043,9.50630786815424,13.0213241464674,16.932331127249,22.3845938807967
"Cuba",4.90283081527553,5.87690872703968,7.56131231878704,9.50338698155317,11.9737046272249,15.1152804321992,19.7397772069125,5.06900265625802,6.7004368094745,9.40333986255084,12.870737745989,18.0712297849671,26.1237368982939,38.4995927207074,5.06900265625802,6.6688234907973,8.97814494317679,11.5376611538562,14.7910998889497,19.3088877783276,25.7700222790477
"Cyprus",3.92845640016922,4.31393850475064,5.19172702354733,6.89544434484926,9.58701179997077,13.9467843729208,20.3168564795128,4.00000455984038,4.69356317666953,5.96295653196357,8.29787004380005,12.1298415934424,18.6601024553236,28.8035510896862,4.00000455984038,4.68784964365205,5.85488256800174,7.96148625129126,11.2325245630278,16.4486889370833,23.975601069016
"Czech Republic",2.42032552124879,2.66298441146442,3.29293280412088,4.49994857799352,6.54434560693684,10.5931879076591,16.8084389774595,2.48677376597938,2.96755661565887,3.91224120556156,5.707194157244,9.15748870381656,16.8359221591521,29.5736022148141,2.48677376597938,2.95925062242625,3.79554523167632,5.32271335448857,7.87528647339182,12.7167148730278,19.85699350117
"Democratic People's Republic of Korea",15.1498979398942,17.548883756146,25.0007535017586,40.9256612606729,60.2256268048363,83.2339993898213,108.12265364427,15.2031830375455,19.6594237115012,29.790490156725,52.3596591137554,82.5613673387389,121.682552179627,172.443512947876,15.2031830375455,19.6558795252976,29.2021831898179,49.8165946287539,74.7615472069515,105.10910740463,142.475896234842
"Democratic Republic of the Congo",78.7965085876509,124.262197389575,201.421316708122,288.083311558354,364.973133422657,418.196066176793,439.208118853057,78.7965085876509,163.499512103611,292.853967593067,433.077594226129,552.198022656936,629.10143750613,659.838305193486,78.7965085876509,162.367639163124,279.243034890664,401.928797380337,504.599194831935,568.556213395298,590.243814523001
"Denmark",3.3661372201143,3.61430969811874,4.32966393980096,5.88874765829915,8.02715194150481,10.1412167587156,12.2854956715454,3.4199810678969,3.89359837750176,4.86351386190223,6.92489864929989,10.0505412319941,13.9854270453475,19.297156493999,3.4199810678969,3.88888312405604,4.7858180735867,6.6745453225773,9.30512870843032,12.0056860659954,14.7472826450897
"Djibouti",45.3636660067333,56.9069693057562,76.0882185993373,108.452407254407,155.111794921691,206.134157649255,249.905238047354,48.3861684679113,71.8240395799958,107.649748149367,164.816423714739,247.770168011511,342.186101700139,426.938681516868,48.3861684679113,71.4701187063247,102.967597102491,151.692473193322,220.077461388856,293.618584971392,355.00329309022
"Dominican Republic",29.1158597775314,39.9963323281236,56.7800130678033,76.8728588406296,98.6970352402407,123.63433221429,154.241460316269,29.1158597775314,42.7519159420229,63.1440998756264,88.2466067717694,118.555412104511,157.530959939897,208.242220018839,29.1158597775314,42.6395532226109,61.6498781565112,83.8779113109894,108.551296955092,137.057651233089,171.593961899908
"Ecuador",15.4677863044261,19.9659979675833,29.0132610923592,41.2257560761667,57.6508989343268,79.4953575204905,106.778970378529,15.9216914750317,22.4809693173226,35.487538190292,54.3056427079599,81.7920718991229,121.17039542526,173.265869899434,15.9216914750317,22.377268932106,33.9551317362081,49.5660055834089,70.7438237660014,98.7534144638039,133.879631803713
"Egypt",18.8260154379407,27.3186553237121,42.7337215772756,62.9172524184787,91.6893777257556,135.912331230831,196.060132342431,18.8260154379407,31.0786791474029,52.6468162907308,82.5496286816844,126.05568107,192.847536633648,282.96189888632,18.8260154379407,30.9951782797697,51.2109158671398,77.7015765824646,114.966947456228,172.248701462007,249.958425967449
"El Salvador",17.3079960301971,22.4974183465519,32.103043592541,43.4322422055991,57.9593918546549,80.2860093978678,115.362621533372,17.7133404092525,24.6309651679942,37.2424823115719,53.7033966590725,78.6884493266099,121.475708446073,192.503122835407,17.7133404092525,24.5505590261779,36.1090242877275,49.6744795501832,67.3093247130894,94.9623768739758,142.731518865762
"Equatorial Guinea",82.0951603996656,117.498849969265,178.376463695024,244.062852582709,303.279641233254,347.678002940362,375.609272375927,87.8385704413321,149.753096731922,250.265528024463,356.617766017804,451.470769541876,522.79872167065,569.253933290886,87.8385704413321,148.705741525185,238.542214553938,329.977296534302,409.184499137676,466.660870296712,502.206895993422
"Eritrea",43.0003355104739,59.1821287376071,94.5308291805957,139.640128264638,188.626267772131,240.012171084684,288.509168573058,44.579246690231,67.7054299025306,117.268581953092,182.977037556468,260.655234781425,350.795915771973,440.617059360764,44.579246690231,67.4868960175054,113.853362561733,172.471234204419,238.304569724334,310.223001540359,376.832085318018
"Estonia",2.53295878338443,3.23055472582895,4.68909249946404,7.33446990762746,12.0513140399029,19.6321767719506,28.6594527483198,2.64026719460191,3.79755396379483,5.95272423107918,9.84058164628041,17.1738710192742,30.3451800861755,49.9962509462599,2.64026719460191,3.78141663040847,5.70759337986843,9.01494423594298,14.791734013736,23.9524354480659,34.7444374112125
"Eswatini",49.5195589180062,69.0716090374348,110.88656272979,152.559291289516,169.857323854078,161.575788863585,150.967996897415,51.9327566332959,82.3923988477587,147.833916860121,220.73538145248,260.967190105307,264.870312701025,271.347263314523,51.9327566332959,82.0448048823662,143.194645377048,207.148750788434,235.714549037188,225.86229895508,210.266252536285
"Ethiopia",44.7408264411786,63.1937602605955,107.770013030141,175.331581115451,252.122000589279,318.568935063333,367.585868792373,47.6865762509178,79.3299743602023,151.875310051872,263.583199048734,390.297049828459,495.244079074285,564.794264387734,47.6865762509178,78.8623995778436,144.480117531468,241.041712036045,348.245019488066,437.458043095785,498.608614448462
"Fiji",21.6165928470989,26.4352076025216,36.1083958312437,45.3854618163713,53.2203364863012,61.917992780649,70.8055295320399,22.1573647621612,29.2185322532528,43.4946589708793,59.6118316400453,77.9336177830295,104.835755282165,139.121827730373,22.1573647621612,29.1285247304731,41.764808236927,53.6041547048215,63.417438139256,73.9769410385894,84.7348135135388
"Finland",1.88221272885357,2.1437166290539,2.79742983663295,3.92530965599999,5.43582262773551,7.16069229476199,9.04229980578305,1.93632151671282,2.42634331678309,3.40988192212002,5.09510556890756,7.65750060172585,11.51265075834,17.3865180219721,1.93632151671282,2.4203463668912,3.29862530890742,4.72684924755882,6.61913130240601,8.73840016640011,10.9595841382838
"France",3.29604616151968,3.62830716195815,4.47157941573965,6.08876297577757,8.07210950157829,9.96517877657777,12.1805547574656,3.36006462215593,3.95626227135388,5.13663797004059,7.36608645044104,10.4382852463494,14.2495254826237,20.0648341234386,3.36006462215593,3.95039976758088,5.03425091867934,7.03223719950779,9.51644587157946,11.9349653306233,14.6800822972372
"French Guiana",9.56596688276952,12.1863993773467,18.4516810154978,28.9379973244254,42.3791271511369,56.6608760097332,70.7074144735725,9.77826385554334,13.2911542023715,21.2149639795127,34.6223257210506,52.7690892800675,73.9550317902825,96.9369548960925,9.77826385554334,13.2502089760714,20.6224217308808,32.7126845852511,48.2648886726808,64.9971508014692,81.7118009192882
"French Polynesia",7.02720481669671,8.34900080838638,11.5360625076984,15.8321038701476,20.6892093513685,29.3981479677727,42.7787521351339,7.11239673037274,8.77538847413526,12.5901376759383,18.0206869515732,25.143201965822,38.6835487764652,61.783704365127,7.11239673037274,8.7604596761427,12.3508131674212,17.0954769843271,22.4825618930332,31.9792757099916,46.4928673306006
"Gabon",46.2139672935135,68.2259500153131,104.402070165604,148.109467922855,191.060252906273,226.673844084608,256.618401795128,46.2139672935135,84.5562247341402,144.179087881876,218.83422905759,295.813945695996,365.315873201891,426.281969421875,46.2139672935135,83.9791393123133,136.585575764965,198.280389465189,257.083529858036,304.37500060335,342.354132925757
"Gambia",52.6992827180958,75.3202681052946,119.183581682343,176.668657327886,235.742529913859,287.410652802797,321.651503793055,52.6992827180958,98.4612464163874,181.653230315141,294.47054648132,414.246921667414,520.414158887898,594.195142840455,52.6992827180958,97.7359827174101,171.145408523343,266.371022838638,365.034137406578,451.885266260216,512.40089723699
"Georgia",11.5378174485293,15.5022554567304,23.646746446105,34.7837019880223,49.1755156668432,67.8031740063345,85.0976341095868,11.6698848193728,16.3729498999747,26.2830656534854,40.5560969429704,60.0091688908708,85.5728332084282,111.313118556379,11.6698848193728,16.3418465203474,25.704998688414,38.5682300222489,55.1310315386471,75.6462210535612,93.5688466674935
"Germany",3.38735798159191,3.5725341610195,4.17280428236195,5.32781413385264,6.89513491308004,8.47024815420712,10.3088648436619,3.46530912212516,3.91736165252513,4.84200986232347,6.52696339870753,9.06548368995342,12.3699865694255,17.1609114506287,3.46530912212516,3.90856599184814,4.72281722817267,6.17144298815261,8.1378153322445,10.1666137149894,12.487594733783
"Ghana",44.8657052988446,63.1234318958336,95.1662991068407,139.193011312204,186.703310781302,228.748579477067,264.914511701791,44.8657052988446,79.2126487045009,135.816482972156,213.904989222092,302.462585473799,386.879926305878,461.063844650472,44.8657052988446,78.6957866815483,128.433021724085,193.47251392577,262.78526593361,323.725662066561,374.979082021998
"Greece",3.10847686625503,3.37039101790305,3.93415903039845,5.07813343227515,6.94834313882716,9.76817426570225,14.2451629482482,3.16387517557138,3.64699364613121,4.52323545416851,6.13689421901134,8.91869389872586,13.7295650253915,22.362719924414,3.16387517557138,3.63723370046293,4.39038791346899,5.77022816569074,7.98130234742062,11.2423169170996,16.2223798021713
"Grenada",15.131905513377,16.7075356306052,20.6699775977899,26.0835503457472,31.4514228451357,38.0857714093296,47.1347385170607,15.2985274959688,17.6345930705893,23.1062418758028,31.1992533005613,41.6574973588152,58.1118331600732,83.6194001173323,15.2985274959688,17.5885629130267,22.3547440754995,28.8040876531932,35.5525727558291,44.313952456207,56.8803305390695
"Guadeloupe",5.29159299844457,6.2618090320163,8.47633014032774,12.083852779021,16.930917476673,22.5285603706969,28.9920738606599,5.34142916373488,6.55023403362433,9.29692800620554,14.0378582974702,21.2264491611383,31.3905823298956,45.9454459951806,5.34142916373488,6.53985595419776,9.07128377105841,13.1365206617875,18.6928276085053,25.3400203730585,33.3305746277937
"Guam",9.77181665107402,12.092476243537,17.2289441453277,24.7985687077835,34.8991049050369,46.4518639502276,58.5229857941524,9.96962580674027,13.1014831503909,19.749506624722,29.7244106487307,43.7112890109025,61.2399710511355,81.7818931552387,9.96962580674027,13.0702214464712,19.2494589948437,28.0939879400577,39.830173741654,53.3830392374244,67.7954995118678
"Guatemala",25.5729880049301,36.9043268591996,55.9524210816988,83.7660277289123,119.899068300599,162.260602606511,207.97779691528,25.5729880049301,41.6227548987359,67.5276854428398,106.751938540656,161.328413641786,231.237582745187,313.144344745274,25.5729880049301,41.4740221031909,65.5656053245778,100.39203919926,146.041432721511,200.41203872512,260.130582987127
"Guinea",74.030786725443,115.721410043078,182.72627282345,265.240636764509,347.666194278039,414.483199199278,456.911653481321,74.030786725443,154.243732494153,272.169788217324,410.743883867926,536.035726741394,624.704079122478,669.460598230285,74.030786725443,152.977016066079,258.39500775684,380.195401199368,490.726177128423,571.087294338787,613.628566960626
"Guinea-Bissau",69.5223378697821,96.5105416706402,153.274116040527,227.833120650868,301.275706887362,363.016936961174,404.381404337348,74.2598556077658,122.357659088798,215.073478892663,334.022600918819,450.289478786837,544.385179599701,604.53161862639,74.2598556077658,121.534166627256,204.923984487466,309.354060624724,409.435091540142,489.385915824849,539.53844855977
"Guyana",32.1096378421131,42.1129667731551,57.8770410683551,74.4298986666553,90.899441615893,105.583387544389,118.621213580348,33.0793705592073,47.7343622001411,71.9776650236037,99.0649933289533,128.115517362844,160.497277575764,198.531090742016,33.0793705592073,47.5177237377798,68.6775463602506,90.0279603466802,110.999565736616,130.14603455274,148.0109075601
"Haiti",60.3910815366435,74.0476654649433,100.277704564333,134.731097190314,174.329202621891,216.429662452545,257.584564699217,64.7707331202068,94.7791578612163,143.825327260939,206.132643527529,278.15733409618,354.250556865107,426.787660080033,64.7707331202068,94.1592149587882,136.534155821878,187.136503964577,242.243814955409,297.685703322894,348.764174034629
"Honduras",20.2413335175146,30.325669806303,47.9537568993175,72.4830663976909,103.564641888707,139.819137178711,180.732283254805,20.2413335175146,38.1317647852198,68.3977107469478,110.679757051835,164.050612352721,226.461764075122,299.584638938012,20.2413335175146,37.8652902952933,64.5208446742714,99.4195787895752,141.794309526734,189.116746333272,243.404049618326
"Hong Kong",1.45170858412327,1.56843041813614,1.80287835417344,2.28530089934566,3.08953990144302,4.24334261339297,6.08990509823829,1.54082970728997,2.00331318360207,2.58965488050328,3.55781399431487,5.12682727249757,7.45368848120081,11.0255351429656,1.54082970728997,1.99637832055858,2.48577502010665,3.27504515810481,4.483227912671,6.0533351166243,8.20012431213309
"Hungary",4.62810839801273,5.23249498815192,6.30081738572719,8.36014176975811,11.8625703500725,17.5197154797814,25.4356563853744,4.72539279861774,5.68953059309444,7.21019805606832,10.0316955637887,15.1764859987614,24.3136879365899,37.9479225754921,4.72539279861774,5.67490590676019,7.03882551671786,9.50193689543686,13.6609868589548,20.2511605911483,29.1273040577197
"Iceland",1.40699292262336,1.63088794249933,2.22155362898627,3.28767561841857,4.89189589889031,6.99917026215338,9.54692286616734,1.45641816787004,1.91365536083883,2.98351189339984,4.87068609111286,7.79741725098563,12.2462353683947,18.8434206651238,1.45641816787004,1.90652311054434,2.83702077338698,4.36907415824715,6.50362156458149,9.17271562659729,12.2133457768319
