"country","mim20kc","mim45kc","mom45kc","mum20kc","mum45kc"
"Cambodia",117.163771401835,260.91021715222,406.223140507556,139.162826957589,329.18907059948
"Cameroon",242.042862898943,367.175037602736,570.591397850206,324.598914978531,490.938749597254
"Canada",8.29614586214081,13.1488962594829,22.9667498443919,9.34199349537814,15.5224858083773
"Cape Verde",61.0061998794825,145.463425725809,217.130432405146,72.7428103607591,178.294508086144
"Central African Republic",254.58075428628,321.238237944617,515.324918582553,354.779465525701,440.413986870718
"Chad",313.859257419455,439.886431757278,645.019974581925,431.468521354069,577.505672545234
"Chile",15.853664942423,33.37016366986,55.3798402233772,18.6287407501028,39.8791082493969
"China",38.4479180494916,87.8008863165634,126.735506595817,44.5669028147925,107.211240215893
"Colombia",36.7024833957102,69.1697833551318,122.472441130965,42.4436726567984,82.3606946456654
"Comoros",182.546132890706,314.238068389731,469.605025737519,232.306670065647,404.145944868453
"Congo",151.056460910544,228.295487579412,396.096745727335,201.432364050629,314.987714148475
"Costa Rica",20.9869932692917,41.1705158439554,71.3681062999389,25.2239774041361,49.5586067374336
"Cote D'Ivoire",220.343461784859,339.29616978104,534.428596222765,298.87408066423,453.704907422187
"Croatia",9.51852156644155,20.9071305503564,33.7598886759693,10.867658733346,23.9981135574879
"Cuba",10.526811491166,20.9699558305284,41.5322807279402,12.9781569232456,27.2843368030838
"Cyprus",8.5758825130155,21.7825790675454,31.2978350844994,9.94910878323851,25.6994064469262
"Czech Republic",6.03287100251074,18.1938945990823,32.6029937060202,7.15248823352401,21.4001259531989
"Democratic People's Republic of Korea",48.9728039090326,108.834326153598,178.939951305814,60.4919774980323,144.941991326846
"Democratic Republic of the Congo",276.359822544678,431.830677726709,653.498312144257,379.468909190917,581.396841755102
"Denmark",6.73361928582363,12.7433026164681,20.680806915849,7.74927539578845,15.3238474207163
"Djibouti",128.093509776659,256.958704223885,440.803097971097,179.126044126539,364.40658985586
"Dominican Republic",75.3956069322277,140.580810665222,195.426149804682,82.6582520022421,156.272209559739
"Ecuador",48.7658561234231,113.147526186243,185.73552209636,59.3040310588964,142.242021366426
"Egypt",69.7974935076115,182.531320290785,266.486065944486,86.67893873836,232.643453770216
"El Salvador",50.696594347673,124.561519689914,211.626762141929,58.8291930693155,156.361627891269
"Equatorial Guinea",248.8152205885,379.174399582265,575.226624718753,333.240957134504,506.495827080429
"Eritrea",153.492964451977,296.445903122524,455.499024637918,192.716023406244,387.218542775727
"Estonia",10.3392152258765,30.4065266902751,54.9920948782697,12.6117513649888,36.828970580963
"Eswatini",136.403724975667,151.135872026215,278.199651808953,184.398596050349,209.883212772348
"Ethiopia",195.548626890516,375.256873260368,573.831055733117,266.859208116997,507.036621650522
"Fiji",46.4198707909369,72.2646096132774,145.929146111329,54.6403973064919,86.5085004369972
"Finland",4.55721869743344,9.44305236447473,18.9747440359623,5.48994003842481,11.4233274714444
"France",6.77138856522872,12.7735300502479,21.8144578392877,7.9039924495064,15.3939332210083
"French Guiana",33.9958738468249,73.6381122321754,102.069153263535,38.6230948911354,85.2510629696481
"French Polynesia",18.4282179720896,46.6045982888535,68.4847581815103,19.9252406810529,50.5808158694977
"Gabon",138.144171016513,238.182235857803,403.902581651224,182.569534970815,319.015941241338
"Gambia",176.509476260858,309.971344119387,576.237330825482,261.378548191613,488.795374693436
"Georgia",40.8941058696291,88.1695360590336,116.51064534354,45.3042455974473,96.5574402183308
"Germany",5.94149698608004,10.8852334978897,18.6625620170562,6.94599206481929,13.1808008945506
"Ghana",140.937968627293,256.859864953486,453.456293370506,194.847952345755,363.655545268476
"Greece",6.21335697330308,15.4944724917882,25.000429758199,7.06287252330284,17.5997613932461
"Grenada",27.7692549537135,49.2068286649065,90.0491020033199,31.2155062834607,59.8973778254318
"Guadeloupe",14.1228391482886,30.5163781450061,49.7917593920447,15.571544001634,35.2729684820804
"Guam",28.8911531067398,60.9216169847478,86.2264385259683,32.8400894463493,70.6946952757571
"Guatemala",93.4087891423081,207.907871342126,317.47239062795,113.00427165762,260.10283996394
"Guinea",243.306630944885,429.23766157125,646.806075502347,341.042089995336,583.514569253638
"Guinea-Bissau",240.85847459012,409.502305369081,611.349193504418,323.954799529514,545.112767900957
"Guyana",77.2743711733556,121.505113417085,207.964994263268,93.5224918418214,152.036382707495
"Haiti",151.343832009413,273.888847528269,449.782796317473,206.861014349672,367.723244044865
"Honduras",67.2371425565899,155.160241412839,267.965051863587,91.4174923378276,209.432269957468
"Hong Kong",2.76037985821619,6.65397581321024,12.0988563064715,3.88856355362022,8.81445726661339
"Hungary",10.6018132236598,27.1255870119061,41.0572060822442,12.0975063983126,30.9710128276482
"Iceland",4.10444667843292,10.1176646346857,20.6221592833266,5.35036253494065,12.8584614797403
"India",127.474489811497,240.190412571791,371.246689599695,160.663440789685,315.91835248231
"Indonesia",66.9700047663985,138.8430983499,214.555377133755,80.8014569187046,176.738038916639
"Iraq",91.5228279033471,165.811175140623,253.069861283854,108.909454693227,204.030672973675
"Ireland",6.8294402066099,14.4541303070849,23.9990589557566,7.88431877631901,17.1670490969638
