"country","mim20kc","mim45kc","mom45kc","mum20kc","mum45kc"
"Lao People's Democratic Republic",122.589879441257,294.801591529771,430.450924713736,154.332182902785,383.415339700875
"Sri Lanka",15.150288879554,38.6878039729134,62.1087026117099,16.8535813980399,47.1198478714484
"Myanmar",71.8265360532759,163.945897582691,253.699009447228,89.6074874241522,213.79203112739
"Mongolia",51.8686922723582,159.52424328325,217.544295348185,61.0493747383263,202.348813570888
"Maldives",22.4809092685238,184.433586746496,255.694900206492,25.3597915622711,232.940942910006
"Malaysia",8.6463297332207,31.1404144250671,54.0943773053791,10.2167979525734,37.8506767576382
"Nepal",93.0091837271482,253.392562199548,363.959709751723,113.687010665996,327.977954665615
"New Zealand",5.87137704210388,15.2215726189296,26.1262037231842,6.95284586853988,18.6800724785102
"Papua New Guinea",123.895555903633,222.97803071165,324.819675467884,152.853685168053,280.13239908805
"Philippines",52.2028908244267,118.781025561045,186.596959145579,65.2688718676334,155.560002163006
"Pakistan",184.780074439023,368.339687574827,467.369962805621,219.591233248602,443.772658019113
"Singapore",1.50739281274808,6.06349283576727,11.1504902033433,1.79431264437427,7.66885980833043
"Syrian Arab Republic",36.666589629705,93.0776432796855,160.444014510853,41.6311921838836,108.979011872793
"Thailand",14.6792511318378,43.4986423652246,72.632013569569,16.5026148076072,50.7578400046585
"Tajikistan",106.858059003772,268.661602288286,370.397051719937,123.134661200436,341.516054474646
"Turkmenistan",112.133398601451,209.959739276714,270.479195772698,130.113719339176,253.271127843082
"Timor-Leste",146.845564865373,367.915312667966,492.666953707227,177.552088848677,458.852162709569
"Taiwan",3.49585723739712,11.5395947814761,22.905621114262,4.21112062540072,15.8556737230359
"Uzbekistan",75.8428253253158,180.489708437588,232.318501668121,88.1071848685222,219.625442323495
"Vietnam",30.6353469365877,72.2598752204571,117.098598127908,37.1514738965998,92.730852205282
"Albania",19.3639669031314,69.0614907517355,92.4940702758499,23.2819382120609,81.3452393852882
"Armenia",31.3628639696775,86.1117621185223,105.839219068212,35.5983699712017,100.063025451552
"Austria",3.45423099781865,10.032134617114,16.3461121723112,3.99592774409875,12.0148539520715
"Bosnia & Herzegovina",8.86342452304221,26.1597444918121,35.9630091025403,10.0183903293082,30.4097199537567
"Belgium",4.18715544267167,11.5106879436452,18.1045049617176,4.96508284669247,13.8578550120786
"Bulgaria",11.4973913742613,25.3208226233637,40.4071249202668,13.4036266700949,31.5868628338127
"Switzerland",3.29075175388314,9.1787887795405,13.6738816133541,3.63688362551157,10.9753060602221
"Cyprus",4.38102620583212,18.5476854104724,25.2632100378441,5.05833680324507,21.8878302656474
"Czech Republic",2.86132243537878,14.7283744608108,24.5812579739251,3.38448292782032,17.399666699764
"Germany",3.11857173187636,8.52611284347906,13.2954040334211,3.61237970473683,10.3280665193054
"Denmark",3.87473537548388,10.9959992270601,16.3569945395263,4.39178215426038,13.1993948719731
"Estonia",5.07748284479669,25.1281453496577,41.7387085403859,6.24083611784917,30.463361635969
"Spain",2.07976694452311,7.85238948107094,12.1827261226909,2.42369058431072,9.52606272294504
"Finland",2.62613459756353,8.01823885835399,15.0159876288333,3.16238550186915,9.71838639466316
"France",4.22731795541711,10.9839063601096,17.2352759967487,4.88235503639966,13.2378740149522
"United Kingdom",5.32878282684157,12.5632870727898,18.6462540338225,6.05709221448577,14.7566942377396
"Georgia",27.5905244273726,74.8331048184967,91.3253391663682,30.5924220750227,82.2825144750477
"Greece",2.85740691679138,12.0541698651991,18.2436624760121,3.24684061417466,13.7272786884615
"Croatia",5.54604055404365,16.8818743674895,25.0698771229262,6.32619284464304,19.4167652455115
"Hungary",4.9480557459801,22.2442457663592,31.3164741846561,5.62384164626039,25.472702577628
"Ireland",3.58248367753471,12.514784073906,19.6630236299721,4.1039570558892,14.8469807469293
"Israel",6.96330288451344,21.849177045818,33.3675708766861,8.30890773460506,26.5224262098503
"Iceland",2.42550356520366,8.8145889330784,16.8144332177135,3.22331220516369,11.2764734804589
"Italy",2.38659677497439,8.57641420291092,12.6521535999955,2.70831313718296,9.96172866848946
"Lithuania",6.40917569820972,23.4881477523012,40.7318932485177,7.5648993501259,28.3460647175092
"Latvia",7.34779788789163,25.7660752959688,42.5545476789522,9.00512960479222,31.5616784606837
"Moldova, Republic of",17.4940712991952,52.6415742232927,74.0145594282637,20.5843369525043,63.3014871750599
"Macedonia",13.1260518164082,53.0823533052752,62.1356782177545,14.3233452271356,57.3120861605393
"Netherlands",3.64853241556531,10.0938695054063,14.5998209444412,4.1842674194923,12.1694850088188
"Norway",3.16185865112385,9.88289256535526,17.3401527123712,3.68856081889053,12.2684107755797
"Poland",5.216179290043,26.7287223991362,38.5440168559355,5.90508322277125,30.0046809175207
"Portugal",2.82972332852542,12.7008848526853,21.3264267674408,3.35475026786984,15.9186233140431
"Romania",13.2897865013577,37.3807317719588,55.1175197815433,15.2346442547654,45.7254433781831
"Russian Federation",13.307896426367,33.9471778021498,57.3872040853021,15.7065655034945,40.4232402453855
"Sweden",2.70115790527506,8.41907471861115,14.2413107014681,3.1570119586555,10.0841003791312
"Slovenia",2.62442185437512,11.384625561414,18.9102620500823,3.09911125844333,13.5546614214884
"Slovakia",5.86540870937272,21.6115071941159,33.4358252996459,6.8817737798698,25.4521962846795
"Turkey",27.9407574577245,124.224057906134,190.874516321169,37.2863171144636,155.251389225144
"Ukraine",13.6012163336529,27.2734785739498,47.0341868866005,15.8146172147002,33.638206303465
"Serbia",8.59001189299095,33.6509733167373,46.0243063338499,9.66476514410853,38.971512825989
"Montenegro",10.3212092971528,32.0797477928497,41.4878439742022,11.3103149225627,35.3611580702458
"Canada",4.85600398600933,11.1438116785525,17.383602468268,5.40344801123011,13.1156168790117
"United States",9.26141604745122,18.0574952556066,30.5140524458729,10.6265345703028,21.392700367773
"Argentina",22.2979906062419,56.3998063576746,80.3193022891019,25.4502490784127,65.545872201722
"Bolivia",86.2297954565677,235.329254391701,402.426307411935,133.368155053872,353.638455714339
"Brazil",30.6058068681634,91.1871845728257,128.532037544016,35.683782259264,107.581056768208
"Belize",36.0800820320319,98.3726164772845,161.435383603034,41.2062812034584,116.461003774588
"Chile",9.77688892796317,28.8744930565739,44.8401792074827,11.4509549266093,34.5507382664742
"Colombia",26.8682083551083,62.0578404471425,102.062390260246,30.9017707998269,73.7037517457435
"Costa Rica",14.4033559673571,36.7781760067874,59.3207436032668,17.3448777142571,44.4033495003545
"Cuba",6.96053777831193,16.7613661817421,30.6057457270937,8.45049522771863,21.8817454423706
"Dominican Republic",60.8988574577926,128.411276407589,165.9310643371,66.6205157003868,142.671548714931
"Ecuador",35.0996661428718,102.889262981896,161.25931530513,42.2005661897162,129.002710887176
"French Guiana",26.6599861407791,69.7026173643781,89.5919919433791,30.1375284506766,80.5506245142105
"Guatemala",72.3638201932515,196.952394393079,287.861478425535,86.5896473348009,245.768399499102
"Guyana",65.3382321839469,113.289652283275,177.294518337145,79.0309792375657,141.358394046929
"Honduras",50.7770843217449,145.652454003674,240.909535699138,69.7022683006217,196.87496788231
"Haiti",121.813589321866,262.869933456988,420.206142656372,168.90236421917,354.39159294105
"Jamaica",27.0294702189143,58.9292302169002,85.7293498634088,31.1392595076079,69.3821289864788
"Mexico",31.0976748076277,81.3529956136097,115.762532695721,35.2235622464628,95.2072030438604
"Nicaragua",43.9010771205832,141.58450694499,214.710097127168,51.6443433457173,176.548123246505
"Panama",35.0085116948247,69.5500330616936,113.180287461309,43.8878610473686,88.0824733072203
"Peru",30.8205461291917,117.767695410992,179.726424306115,37.8637570776781,151.755847603258
"Puerto Rico",9.54189289777565,23.047900213277,39.2386402294189,10.7663283728569,27.1627127786691
"Paraguay",44.6913583495261,107.43713509585,164.127204115073,51.6411910976231,128.204308404882
"Suriname",46.3458706689442,103.139381188517,137.935291740624,50.8227142987295,116.323391198075
"El Salvador",36.1463143769107,111.096763967717,180.273604193071,41.3413920890979,137.453619304206
"Trinidad and Tobago",36.7515400914156,59.0770567194028,83.1618313602861,41.0657447222324,67.0255731176507
"Uruguay",16.4027513520962,40.7378969036681,58.4029734786271,19.030355106475,47.4901823171244
"Venezuela",30.1088886601367,62.1272583943133,106.242497907245,34.7638806123148,73.1526084973981
